chapter_id,date,sentence,neutral,positive,negative
3,September 1815,Around twenty Indian men all dressed in their finest buckskins arrived at the Post this morning.,1,0,0
11,May 1816,"But now White Loon has taken over the cooking and only needs me to help with the cleaning, which gives me time to spend with Robbie.",1,0,0
10,April 1816,She had said something horrible about Father — that he was marrying a savage.,1,0,0
15,September 1816,"Unfortunately everyone’s clothes are in tatters, and although White Loon has done some good trading and has managed to get us some excellent skins, Father still needed to go to the Company store for material.",1,0,0
10,April 1816,He worries that Governor Semple will not listen to Colin Robertson and that we might be in danger.,1,0,0
3,September 1815,"There are small black flies, which find any little piece of skin that is not covered, and bite, causing a sharp pain.",1,0,0
9,March 1816,"Fire Owl and Jumps are older — closer to the age of White Loon, but Small Beaver seems to be close to James’s age.",1,0,0
1,July 1815,And now it was coming true.,1,0,0
3,September 1815,"It rises, apparently, from here on, so we are going upstream, and today was our first taste of what that means.",1,0,1
10,April 1816,She reminds me how much I liked White Loon until this happened.,1,0,0
18,December 1816,But they say we will meet again and I look forward to seeing my other Indian friends in The Forks again.,1,0,0
3,September 1815,This pipe was passed around and they each took a puff.,1,0,0
10,April 1816,Father looked firmly at Robbie.,1,0,0
6,December 1815,It appears that all of the settlers who go will be working as some sort of serf or slave to the Indians in order to share in their hunt and to be fed.,1,0,0
16,October 1816,"First they sew up the breaks with spruce thread, as the Indians showed them.",1,0,0
9,March 1816,This she made into a soft paste.,1,0,0
3,September 1815,"Father and the other elders had no idea this trip would be so difficult, and I hear quite a lot of complaining at night around the campfire.",0,0,1
8,February 1816,Kate has taken to tormenting me.,1,0,0
7,January 1816,"I must tell you, dear diary, something changed today.",1,0,0
5,November 1815,"We made hot tea by the fire, and our guides cooked some rabbit and birds, which they had managed to shoot with bow and arrow.",1,0,0
1,July 1815,James felt he’d done his duty and went in search of Robbie.,1,0,0
3,September 1815,"They go for hours at a time without a break, in a feat of endurance I would not have credited had I not seen it with my own eyes.",0,1,1
1,July 1815,"“It will be a hard life at first,” she warned me.",0,0,1
5,November 1815,"“I already traded Mother’s scarf for warm trousers and a blanket for Robbie,” I said.",1,0,0
11,May 1816,The colour of the leaves was a striking young green.,1,0,0
9,March 1816,Still it would not budge.,1,0,0
10,April 1816,Her mother has been very kind and tells me not to be so hard on Father.,1,0,0
2,August 1815,"We will be taken by men called Métis, and still others called Cree Indians.",1,0,0
3,September 1815,"The packs, or pieces as they call them, are massive and heavy and I marvel at the strength needed to carry them.",1,0,0
10,April 1816,"We speak in a mixture of English and Cree, but naturally I cannot write the Cree down here so I will write it all as if it were in English.",1,0,0
5,November 1815,But at least now I sit by a fire and my hands are warm enough to hold my pen.,1,0,0
12,June 1816,"“No,” she said firmly, holding onto me.",1,0,0
5,November 1815,"The shaman, who is their medicine man and their spiritual leader — rather like our elder, I suppose — chose the site.",1,0,0
12,June 1816,This seemed to enrage their leader even more and he quickly ordered his men to start examining our things.,1,0,0
16,October 1816,Thousands and thousands of fish have been caught.,1,0,0
11,May 1816,We moved into our own cabin a week ago and have been so busy that I simply go to sleep at night before I can pick up my pen.,0,1,0
11,May 1816,It is true she has not abused her position.,1,0,0
3,September 1815,We must carry heavy loads up and over huge craggy rocks.,0,0,1
12,June 1816,The man who brings this news is a Hudson’s Bay man called John Pritchard who survived the massacre.,1,0,0
6,December 1815,I made mittens for Robbie from a rabbit James managed to shoot with his bow and arrow.,1,0,0
17,November 1816,And we are back to our theatrical.,1,0,0
14,August 1816,"At any rate we made an effort to be friendly, and they responded right away.",1,0,0
17,November 1816,I vowed to write only short passages and see how I have blathered on.,1,0,0
4,October 1815,"But we must leave tomorrow, to begin our journey south, down Lake Winnipeg.",1,0,0
2,August 1815,Father put his head in his hands.,1,0,0
12,June 1816,I think the men have gone.,1,0,0
9,March 1816,"I pray for James and, of course, for White Loon’s brothers.",1,0,0
5,November 1815,"Our first night spent here at The Forks, or Colony Gardens as the first group of settlers call it, was happy enough.",0,1,0
2,August 1815,"They need the pemmican they make from the buffalo to feed their brigades, which go deep into the interior of the land.",1,0,0
13,July 1816,Father and the other men often meet and talk after camp is set up about what to do once we get to Jack River.,1,1,0
10,April 1816,"“Then they will choose not to be,” he answered.",1,0,0
5,November 1815,And me with a hole in my boot.,1,0,0
12,June 1816,At this point it looks likely that we will be returning to Scotland.,0,1,1
12,June 1816,"She had no skills at making friends since her father had kept her separated from people all these years, and she must have tried to ingratiate herself with me in the only way she knew how — in a way that would not hurt her pride.",1,0,0
2,August 1815,Later tonight we are to celebrate the end result of those romances I wrote of earlier.,1,0,0
4,October 1815,We have arrived at Jack River Post.,1,0,0
9,March 1816,Father’s face fell.,1,0,0
10,April 1816,I struck Kate.,1,0,0
12,June 1816,Colin Robertson still believes that we settlers should be moved into Fort Douglas for our own protection.,1,0,1
11,May 1816,As we walked the prairie seemed to explode in colour around us.,0,1,0
12,June 1816,"Finally, after what felt like hours, as the sky began to darken White Loon said, “We must go to the Fort.",1,0,0
11,May 1816,"There is a rough road, or track really, connecting all the farms to the Fort.",1,0,0
17,November 1816,"Alice, unfortunately, has decided that Kate is dissembling in order to find favour with James, and has begun to hate her.",1,0,0
7,January 1816,The band seemed to decide it was time for some fun.,0,1,0
12,June 1816,He says he escaped from the Métis camp at Portage la Prairie.,1,0,0
15,September 1816,"Then we hurried after Bends Fingers to their encampment, which is through a beautiful stand of tall pine trees and low bushes.",1,1,0
15,September 1816,Everything that we must buy from the store puts us further into debt with the Company.,1,0,0
2,August 1815,The bars have been removed so wood can be burned instead.,1,0,0
10,April 1816,"And Mr. Robertson wants to send Duncan Cameron and the correspondence that proves he is out to harm us back to England, for trial.",1,0,0
16,October 1816,I have been trying to think how we can keep occupied on these long nights.,1,0,0
10,April 1816,"“But how could you be my friend,” I blurted out, “when you are taking my father away?” She looked at me for a long time and then took my hand.",1,0,0
18,December 1816,It is a strange thing.,1,0,0
3,September 1815,The younger boys teased me mercilessly.,1,0,0
10,April 1816,"The Indians also attended, bringing fresh meat.",1,0,0
12,June 1816,Later Sheriff McDonell met with Cuthbert Grant and told him that if we wait for the officials from Qu’Appelle they will get credit for the victory over the Hudson’s Bay Company.,1,0,0
5,November 1815,"I assumed that I would see none of the hunt, but in fact I will be able to witness almost all of it.",1,0,0
5,November 1815,It was chaos as news was exchanged.,1,0,0
5,November 1815,Suddenly we heard pounding and thudding and the ground shook beneath our feet.,1,0,0
10,April 1816,After it was over we ate and Jasper McKay played at the pipes.,1,0,0
5,November 1815,"But if they do not pray to our God, to whom do these savages pray?",1,0,0
5,November 1815,Bagpipes were played and people danced.,1,0,0
10,April 1816,"He says he learned much about it when we were living so close to them, especially when he went hunting with the Indian men.",1,0,0
10,April 1816,“Then I will not be your mother.” She smiled.,1,0,0
3,September 1815,I intend to ask Father if we couldn’t dress Robbie in the animal skins we see the Indians wear.,1,0,0
4,October 1815,"A young fellow, Jim Dickson, had baked a maple sugar cake to present to his parents.",1,0,0
12,June 1816,And then they encouraged the Métis to see themselves as a separate nation and told them that their entire way of life was about to be destroyed by our settlement.,1,0,1
12,June 1816,"She lies by me now, sleeping at my feet as I write, exhausted by her tears.",1,0,0
5,November 1815,"He sits quietly as I read, but I do not think he is listening or paying any attention.",1,0,0
5,November 1815,"“Two of our trunks are going on those carts,” he said.",1,0,0
15,September 1816,Big news!,1,0,0
14,August 1816,"After all, those Métis who do not work for one of the trading companies live from the buffalo, and how can they hunt buffalo if the land is cultivated and the buffalo are driven away?",0,0,1
5,November 1815,The young men cut down more trees and bushes.,1,0,0
2,August 1815,"The children loved it, and it certainly kept my mind off my feelings of discomfort.",1,0,0
11,May 1816,If I were her I would be furious with me.,1,0,0
13,July 1816,We are almost there.,1,1,0
5,November 1815,So I continue: When we awoke the next morning it was to a terrible sight.,1,0,0
12,June 1816,We did not know what fate would befall us at their hands and I had to force myself to try to stay calm.,1,0,0
5,November 1815,It  take me a few days of writing to tell everything that happened.,1,0,0
2,August 1815,"She said that she was going to a better place where she would dance with the angels until Father came to claim her, and that we too must carry on to our better place.",1,0,0
14,August 1816,"They are trying to understand what has gone wrong with all our plans, and I listen closely.",1,0,0
3,September 1815,Now that we are walking the girl never leaves my side.,1,0,0
11,May 1816,Spring!,1,0,0
4,October 1815,"We are still in tents, as there is no room for all of us in the buildings, but tonight we are eating fresh fish, and tomorrow we can wash our clothes!",0,1,1
2,August 1815,I sit in front of the fire as everyone sleeps (still here at York Factory) in order to impart this most terrible news.,1,0,0
18,December 1816,I try not to be depressed by our prospects but it isn’t easy.,1,0,0
2,August 1815,We are held fast by the ice.,0,1,0
4,October 1815,Heaven.,1,0,0
7,January 1816,I should have sat quietly in the tipi sewing or mending.,1,0,0
2,August 1815,They dress in deerskins and wear bright red sashes around their waists.,1,0,0
8,February 1816,"The tips of buffalo horns are rounded off to make little smooth stones and the young boys roll the stones down the slope, scoring points when they drop into the different holes.",1,0,0
3,September 1815,"He put the knife against a willow tree and peeled some bark off, then handed it to me.",1,0,0
14,August 1816,"It was a good thing because otherwise we would have been filled with gloom, thinking how we have come to such a pass.",1,0,0
15,September 1816,White Loon works all day.,1,0,0
13,July 1816,"It was the same for the other settlers, so almost all of the women and children are wearing clothes that have practically turned into shreds.",1,0,0
9,March 1816,"But the storm came on so quickly it soon became apparent they would never reach camp by nightfall, or rather the storm would reach them before they reached camp.",0,1,0
7,January 1816,This took them over two days of backbreaking work.,1,0,0
9,March 1816,Evening James is alive!,1,0,0
5,November 1815,Robbie pulled my attention away from her at that moment.,1,0,0
2,August 1815,Our room has a grate made for burning coal.,1,0,0
3,September 1815,There is one bright spot.,1,0,0
5,November 1815,"The day after Robbie’s near disaster, the sun shone bright and the snow glittered and sparkled with such glory it seemed we had woken to a magical land.",1,0,0
12,June 1816,Perhaps she herself was torn about his allegiance.,1,0,0
5,November 1815,"“Don’t faint, Little Princess,” Kate called to me.",1,0,0
4,October 1815,"Shrubs and pines give way to majestic old trees: oak, elm, poplar and maple.",0,1,0
12,June 1816,She had obviously heard something.,1,0,0
13,July 1816,Terrible thunderstorms today.,1,0,0
7,January 1816,When we arrived at our first camping ground nearer the buffalo herds we set up a small tent that Father had bought before we left.,1,0,0
11,May 1816,She is as friendly as ever and does not seem to resent me for my ungracious behaviour.,1,0,0
18,December 1816,"I saw Father shed a tear — in fact, there was not a dry eye to be seen.",1,0,0
6,December 1815,Secretly I wonder if she is not right.,1,0,0
9,March 1816,We must hope that they will dig us out.” It was a horrible wait.,1,0,0
3,September 1815,"He was chased all the way to the river that evening after we had camped, and his only escape was to dive beneath the icy water.",0,0,1
5,November 1815,"“In the spring I shall collect the most beautiful stones from the riverbed here, and make you an even nicer necklace for your thirteenth birthday.",1,0,0
11,May 1816,Tomorrow we start our trip back to The Forks.,1,0,0
13,July 1816,"Everywhere wild flowers are in bloom — blues and bright yellows surround brilliant orange-coloured tiger lilies, and all are set off by the unusual bright orange moss growing on the rocks.",1,0,0
1,July 1815,"We imagined owning our own land, giving you children a better life.",0,1,0
9,March 1816,It is called snow blindness and is not a lasting affliction.,1,0,0
5,November 1815,She took it and gave me the skins and the sinew.,1,0,0
10,April 1816,Her mother and Alice stood with her.,1,0,0
14,August 1816,We have been in the New Land for one year.,1,1,0
17,November 1816,"When she is occupied with something that she is good at, her mood lightens, she smiles and rarely utters a cross or nasty word.",1,0,0
9,March 1816,"I awoke this morning to an eerie silence, the likes of which I have never experienced.",1,0,0
3,September 1815,"All day today the Indians made signs with their hands as if they were snakes, and grinned when they saw me.",1,0,0
2,August 1815,"After the settlers left, the Nor’Westers burnt down everything that had been built there, and even drove off the animals.” This is surely a disaster.",0,0,1
5,November 1815,"Never have I felt so worn out, not even after our terrible walk.",0,0,1
4,October 1815,"It has been nothing but 
portages
 and walking, crying children, and men and women with sore feet and backs.",0,0,1
2,August 1815,"“Remember even before we left Scotland, the Nor’Westers tried to discourage us from coming here?",0,0,1
2,August 1815,"Passageways that are narrow, and even colder, connect the rooms to each other.",1,0,0
14,August 1816,We found some wonderful patches.,1,0,0
11,May 1816,But the black flies are particularly bad.,1,0,0
1,July 1815,"“You need not convince me, William,” she said.",1,0,0
3,September 1815,"She is like the pesky bugs, hovering about me constantly!",1,0,0
1,July 1815,She was so excited as we packed.,0,1,0
7,January 1816,"She takes every opportunity to speak with me and to learn our language, and she encourages me to do the same.",1,0,0
2,August 1815,It is on another river — the Hayes River — that also flows into Hudson Bay.,1,0,0
9,March 1816,I plan to wait until we return to Pembina before I write again.,1,0,0
12,June 1816,"When we reached the Fort the first person I saw was Father, waiting by the gates.",1,0,0
12,June 1816,But his manner seemed kind and I was very happy that Kate should find him.,1,0,0
3,September 1815,"She is travelling with her father, her mother long dead.",1,0,0
9,March 1816,We all ran to the door and peered out.,1,0,0
5,November 1815,"Into it they put the heart and lungs of the deer, the shredded fat from the different organs, oatmeal, and a bowl of blood that they harvested from the carcass.",1,0,0
6,December 1815,James and I made the foot into a talisman and put it on a cord for Father.,1,0,0
2,August 1815,But I will try to write what is important to me and hope that will suffice.,1,0,0
5,November 1815,Everyone seemed to talk at once.,1,0,0
7,January 1816,I whooped and screamed with everyone else and then delved into the battle as fiercely as if it were a war.,1,0,0
8,February 1816,“Is that the behaviour of a lady?” she squeals.,1,0,0
9,March 1816,"He had a large bag and he smiled when he saw me and said, “Oatmeal.” I was glad to see that he was regaining his sense of humour — oatmeal, was, after all, the only thing we had to eat besides what the men could hunt, but he held it up as if it were gold.",1,0,0
7,January 1816,Now I am not sure.,1,0,0
2,August 1815,"The ship is navigating through ice fields and the boat lurches from one mountain of ice to the next, the sailors pushing it with their long poles and every once in a while the bottom of the boat making a dreadful sound as it hits the solid ice below.",0,0,1
13,July 1816,We make slow progress.,1,0,0
12,June 1816,We set off and were delighted to discover that one net was filled with fish.,1,0,0
17,November 1816,"Kate’s personality seems to undergo a change at these times, just as it did when her brother was here.",1,0,0
2,August 1815,"There is a hectic hustle and bustle everywhere, as the Hudson’s Bay Company employees stack the animal pelts so they can be loaded onto the schooner, which will take them to the 
Prince of Wales
 for its return voyage.",1,1,0
18,December 1816,"Only a couple of pages left so I cannot give details, but Kate was magnificent.",1,0,0
9,March 1816,Finally we thought we heard something.,1,0,0
9,March 1816,"Outside, you cannot see your hand in front of your face.",1,0,0
5,November 1815,Clouds scurried across a pale blue sky.,1,0,0
10,April 1816,Sometimes I see her talking to Father during the day as the chores are done.,1,0,0
8,February 1816,I could not imagine who would be out making such noise in the middle of the night.,1,0,0
10,April 1816,Apparently Duncan Cameron and the other Nor’ Westers — after Colin Robertson captured them at Fort Gibraltar — were transported to Fort Douglas.,1,0,0
10,April 1816,"“I will be your friend, as always.",1,0,0
12,June 1816,"Father says the two men had a huge fight and Mr. Robertson has decided to leave, saying he cannot stay in the same place as Governor Semple.",1,0,0
7,January 1816,This was certainly not the behaviour of a lady.,1,0,0
12,June 1816,"But then the other man shouted, “Why did you destroy our Fort, you damned rascal?” The two men drew near to each other, the Governor on foot, the other man on his horse.",0,0,1
15,September 1816,The women and girls began to throw the rice and husks into the air.,1,0,0
12,June 1816,He hurried us into the main room where all the settlers were crammed together.,1,0,1
2,August 1815,"I taught them to play it using Robbie the first time: He stands with eyes closed, and hands behind his back.",1,0,0
5,November 1815,"Robbie and I were the fortunate ones, our belongings being on the Red River carts travelling behind us with those on foot.",0,1,0
5,November 1815,At least when I write in these pages it is a chance for me to practise my penmanship and my writing skills.,1,0,0
12,June 1816,"Kate saw me, ran to me, grabbed me and began to sob and sob.",1,0,0
12,June 1816,The Governor is dead.,1,0,0
11,May 1816,"Father says that the Nor’Westers dressed like Indians in war paint, and stole all the furs in the trader’s shipment.",1,0,0
9,March 1816,She babbles on and on about James being foolhardy enough to go out with savages.,1,0,0
12,June 1816,Kate seems inconsolable.,1,0,0
17,November 1816,"In the meantime, as writer and director of the theatrical I must mediate between them, and often find myself caught between my brother, Kate and Alice.",1,0,0
17,November 1816,We will present our theatrical on Hogmanay.,1,0,0
16,October 1816,"Often he goes and eats at the Indian camp with his friends, where he is much happier eating freshly killed meat.",1,0,0
5,November 1815,“How old is he?” she asked me.,1,0,0
10,April 1816,She and her father have moved into a different hut.,1,0,0
13,July 1816,"The first order of business, he says, is to build little cabins for the winter, as we certainly do not want to spend it in tents.",0,1,1
2,August 1815,We are entering Hudson Bay.,1,0,0
3,September 1815,"She has a brother already in the New World, although she says little about him.",1,1,0
8,February 1816,"I am now known among the women as the fiercest, most dangerous player of all the settlers, including Kate, who tried to keep up with me but was unable to.",1,0,0
12,June 1816,We wonder if we should not go live in the Fort.,1,0,0
1,July 1815,“One day we will own our own land.,0,1,0
5,November 1815,I scraped away the flesh as best I could.,1,0,0
1,July 1815,"He lifted the sleeve of one dress, dropped it and then finally spoke.",1,0,0
5,November 1815,“Would he not want you to be with him?” Kate looked down quickly and it was the first time I had ever noticed that she seemed unsure of herself.,1,0,0
7,January 1816,Instead I am nothing more than a servant to savages.,1,0,0
3,September 1815,But last night I was unable to quell my anger.,1,0,0
6,December 1815,And for James I have mended every one of his shirts.,1,0,0
2,August 1815,One of the last ones to ascend grabbed me in a very unceremonious way and pushed me up the ladder.,1,0,0
2,August 1815,And what a joy it was not to be circumscribed by the limits of the ship.,0,1,1
5,November 1815,I certainly admired them.,1,0,0
3,September 1815,"Although we settlers are so many, we were all included in the festivities.",0,1,0
5,November 1815,I cannot participate in Alice’s interest in young men.,1,0,0
5,November 1815,"After all, the only young men here are poor and unlearned.",1,0,0
18,December 1816,"Robbie has been very ill, but White Loon has nursed him back to health using Indian remedies.",1,0,0
5,November 1815,We arrived today at The Forks!,0,1,0
3,September 1815,"I worry about Robbie, who is small and has never had a strong constitution, unlike James and me.",1,0,0
3,September 1815,"Now, to get a gun an Indian would need to produce at least twelve good quality beaver skins.",1,0,0
11,May 1816,"Father says this land is perfect for farming, and the settlers who left for Upper Canada had already begun clearing it.",0,1,0
2,August 1815,I hope I have time in between my work to do a little reading.,1,0,0
17,November 1816,The fishing is over.,1,0,0
13,July 1816,They call it their Rupert’s Land rock collection.,1,0,0
12,June 1816,“Who is in charge here?” Sheriff McDonell stepped forward.,1,0,0
10,April 1816,Be a good hardworking daughter.,1,0,0
5,November 1815,"Finally in  of last year they arrived at The Forks, where they built Fort Douglas.",1,0,0
1,July 1815,Then classes will be held regularly from 11 until 2 daily.,1,0,0
12,June 1816,Father continued.,1,0,0
10,April 1816,"And your father is too young to be without a wife.” Then I realized that I have been thinking only of myself, not of Father at all.",1,0,0
1,July 1815,"It  be your children who will see the easy life, not you at all.",0,1,1
2,August 1815,I felt quite giddy — until I realized that most of the sailors had all climbed back up the ladder.,0,1,1
9,March 1816,What a sight!,1,0,0
5,November 1815,I thanked him and he smiled that foxy smile of his.,1,0,0
16,October 1816,We have all decided that we shall try to tell the story of our last year using humour and song.,1,0,0
9,March 1816,After a few days passed we took it out and pounded it with stone hammers.,1,0,0
5,November 1815,"Robbie was among them, but I was deemed too old and so I was forced to part with him, which made me very anxious, until at the last minute I managed to squeeze onto the boat beside him.",1,0,0
12,June 1816,Later I learned the watchman from the Fort had seen them coming.,1,0,0
1,July 1815,"I wanted to keep him talking, hoping that it would help his grief.",1,0,0
10,April 1816,I still cannot seem to accept this.,1,0,0
5,November 1815,I went to her hut to watch her make haggis.,1,0,0
9,March 1816,"A fresh load of buffalo was dragged into camp by the men after another successful hunt a few weeks ago, and there has been no time to write since then.",1,0,0
5,November 1815,“I also traded for these.” He was wearing a pair of moccasins like the Indians’.,1,0,0
1,July 1815,"They are a fur trading company, and already a rival fur trading company — The North West Company — has been sending men to discourage us from sailing.",0,0,1
