chapter_id,date,sentence,neutral,positive,negative
c02,"May 1, 1847",I went above with Ma to cook oatmeal cakes.,1,0,0
c08,"November 4, 1847","She will not let me take Lucy outside, saying I am needed to mind my chores.",1,0,0
c05,"August 1, 1847",Fanny sometimes walked with me and Lucy.,1,0,0
c07,"October 2, 1847",Mr. Hall spoke at last in a gentle voice and asked me if I wanted him to read the letter to me.,1,0,0
c04,"July 3, 1847","I am writing this in Montreal, and my heart still aches with a greater sadness than I have ever known.",0,0,1
c03,"June 1, 1847",He says her heart is broken because of Patrick.,1,0,0
c03,"June 1, 1847","Daniel, who is only three, buries his head in Connor’s chest every time Kerry growls like a bear.",1,0,0
c05,"August 1, 1847",“Why have you now decided to accept?” I felt I had no choice then but to explain why I had been torn between going with her and staying in Montreal.,0,1,1
c02,"May 1, 1847",What if it were overwhelmed by waves?,0,0,1
c07,"October 2, 1847","He told her that she must be strong, if only for Lucy, who is as quiet as can be and as pale as her mother.",1,0,0
c09,"December 1, 1847","But it is Mrs. Lyons who is to leave, not me.",1,0,0
c02,"May 1, 1847",The captain came again with his medicine.,0,1,1
c09,"December 1, 1847",I could not do that.,1,0,0
c09,"December 1, 1847","After Lucy lay down for her nap, Mrs. Hall called me to her.",1,0,0
c07,"October 2, 1847","She taught Lucy and me some songs with different parts, and when we sang them together, Fanny taking one part and Lucy and I the other, Mrs. Hall declared that we sounded like a choir of angels.",1,0,0
c03,"June 1, 1847",I saw his head over top of the people in front of me.,1,0,0
c03,"June 1, 1847",They demand to be put ashore.,1,0,0
c05,"August 1, 1847",And it is mine and mine alone!,1,0,0
c09,"December 1, 1847",I looked up and saw that Mrs. Lyons had an ear cocked to the window.,1,0,0
c05,"August 1, 1847",I smiled as I pictured them and then — I could not help myself — I cried.,1,0,0
c02,"May 1, 1847","Last year when things got bad, she had to sell or trade everything we had of value — it was the only way to pay our debts and buy food.",1,0,0
c03,"June 1, 1847",Our Patrick is gone.,1,0,0
c07,"October 2, 1847","There are just three of us in the house — Mrs. Hall, Lucy and me.",1,0,0
c06,"September 1, 1847","This woman gave Mrs. Hall a large sack of scrap fabric — torn and worn-out items of all kinds — in every colour you can imagine: red and blue and yellow and green, purple and pink.",1,0,0
c06,"September 1, 1847","She comes to visit at least once a week, sometimes more often, as the Fentons are the closest neighbours to the Halls.",1,0,0
c09,"December 1, 1847","For my part, I was happy to reach Sherbrooke.",0,1,0
c06,"September 1, 1847",Mrs. Hall is much relieved.,1,0,0
c04,"July 3, 1847","Her first words to me were, “I am sorry, Johanna.” I drew in a deep breath to prepare myself for what was to come, for if she had good news for me
 she would not say she was sorry and she would not have looked so sad.",1,0,0
c04,"July 3, 1847","“You should be ashamed of yourself,” I told him.",1,0,0
c04,"July 3, 1847","Daniel, for his part, was kicking
 against the man as hard as he could, but he is so small and weak that he was no more threatening than a squirming kitten.",1,0,0
c05,"August 1, 1847","“Two days ago when I made my offer, I was sure you would refuse,” she said.",1,0,0
c06,"September 1, 1847","Mrs. Hall says I must be careful not to waste any soap, for she had it made by a woman in the area.",1,0,0
c09,"December 1, 1847","When I asked about him, Connor turned sombre.",1,0,0
c06,"September 1, 1847",She clings to Mrs. Hall.,1,0,0
c04,"July 3, 1847",She finished by saying that her mother says that this proves they brought their misery on themselves.,1,0,0
c02,"May 1, 1847",We were not allowed to have even one candle for fear of fire.,1,0,0
c08,"November 4, 1847",Before her very eyes he is transformed into the most handsome gentleman she has ever seen.,1,0,0
c05,"August 1, 1847",She has been told some charitable family will take her in but wishes to stay with the sisters.,1,0,0
c03,"June 1, 1847","As well, people continue to complain about the food.",1,0,0
c08,"November 4, 1847","She told me to gather my things, for I was dismissed immediately.",1,0,0
c06,"September 1, 1847",Mr. Hall works as hard as Mrs. Hall.,1,0,0
c03,"June 1, 1847",Some say we will be ashore sooner.,0,1,0
c04,"July 3, 1847",I cannot.,1,0,0
c02,"May 1, 1847",Uncle Liam writes that he dines like a king on wheat bread with butter made from the milk of his own cows and on eggs from the chickens he keeps.,0,0,1
c02,"May 1, 1847","The committee’s job is to keep watch during the night to make sure there are no irregularities, to alert the captain if anyone falls ill, and to secure the
 hatches if there is a storm.",1,0,0
c05,"August 1, 1847",I know he’d be looking for me if only he knew I still lived.,1,0,0
c03,"June 1, 1847",I have been too busy to write.,1,0,0
c03,"June 1, 1847","There were five of them, and
 massive they were.",1,0,0
c05,"August 1, 1847","The man, the woman and the older girl were Mr. and Mrs. Fenton and their younger daughter Fanny, who is a year older than I.",1,0,0
c08,"November 4, 1847","“To hear Mrs. Fenton tell it, sheer grit and determination got them through that terrible year,” Mrs. Lyons said.",1,0,0
c07,"October 2, 1847","Mrs. Hall and Mrs. Lyons are making sausage, which I will finally get to taste.",1,0,0
c03,"June 1, 1847",Word came below late in the day that one of the sailors had died of the fever and was sent into the sea.,0,0,1
c06,"September 1, 1847","When Lucy begs to be picked up or to ride him as if he were a pony, he obliges no matter how tired he is.",1,0,0
c02,"May 1, 1847","I whispered one myself, for even though I was determined to be as brave as Da, the truth was that I was in terror.",1,0,0
c02,"May 1, 1847",It is whispered that fear of ship’s fever fills his mind.,0,0,1
c02,"May 1, 1847","She doesn’t say anything, but I think she is nervous.",1,0,0
c02,"May 1, 1847","It took her an eternity, but she returned with an extra-large portion of oatmeal.",1,0,0
c07,"October 2, 1847","In spring, when the ice breaks up, the logs are floated to sawmills or to ports
 to be loaded onto ships.",1,0,0
c08,"November 4, 1847",Her open hand struck my cheek with a sound like the report of a gun.,1,0,0
c02,"May 1, 1847",I heard Ma murmuring prayers beside me.,1,0,0
c05,"August 1, 1847","She did not know either, but a doctor who overheard my question said that because of the sickness, business and travel about the city have suffered, and the city’s merchants, save the coffin makers, are complaining that something must be done or the city will be ruined.",0,0,1
c04,"July 3, 1847",All the girls are to sleep in one large room.,1,0,0
c04,"July 3, 1847","My arms were so sore that I dropped two pots, one of soup and the other of gravy, one right after the other.",1,0,0
c04,"July 3, 1847",This surprised her.,1,0,0
c09,"December 1, 1847",But they will be here for me when I return.,1,0,0
c05,"August 1, 1847",This morning I was sent to Sister Marie-France.,1,0,0
c05,"August 1, 1847",The older children seem glad to have someone from home to tell them about this new country.,0,1,0
c05,"August 1, 1847","The last I saw of her, she was sitting on the ground, both children gathered to her, her head bowed.",1,0,0
c03,"June 1, 1847","Three more have died, Kevin Keenan among them.",1,0,0
c07,"October 2, 1847","Mrs. Hall was still rocking Catherine, who was asleep in her arms.",1,0,0
c07,"October 2, 1847","I sliced and buttered bread and cut up little pieces of cake, some of it that Mrs. Lyons had made but most of it brought by neighbours who came to comfort Mrs. Hall.",1,0,0
c05,"August 1, 1847",I lunged forward and wrenched it from her.,1,0,0
c05,"August 1, 1847",The second declared that she would not take a girl unless she was satisfied that the girl would be of immediate assistance.,1,0,0
c05,"August 1, 1847","I was terrified that I would make a mistake and so, as I emptied each shelf, I stacked its contents exactly as they had been in their normal resting places and ordered them so that the items in the top shelf were stacked at the head of the table, those in the middle shelves were stacked in the middle, and so on.",1,0,0
c02,"May 1, 1847",I sat on the ground and nearly had the life crushed out of me by a great horse of a girl.,1,0,0
c02,"May 1, 1847","Instead, she looked down at me in annoyance and said, “You could have done me an injury sitting in the road like that.” She meant it, too!",1,0,0
c05,"August 1, 1847","On my way to the sheds this morning, I saw a woman begging on the street corner.",1,0,0
c03,"June 1, 1847","After all, if it is something your heart yearns for, what is there to be careful of?",1,0,0
c07,"October 2, 1847","When he returned late this afternoon, he had a letter for me!",1,0,0
c05,"August 1, 1847","Then, still holding the cart handles, he asked where I was taking the straw.",1,0,0
c04,"July 3, 1847",“We do not abide such nonsense here.,1,0,0
c05,"August 1, 1847","I decided to ask Sister Marie-France if I might accompany them, even though she had turned down my request in the past.",1,0,0
c03,"June 1, 1847","As her husband was buried at sea, the children have no one to look after them, and she worries what will become of them.",0,0,1
c03,"June 1, 1847",Mrs. Keenan is beside herself with grief.,1,0,0
c04,"July 3, 1847",“She says all Irish believe in fairies.” “Do you not believe in them?” I asked.,1,0,0
c09,"December 1, 1847",I have decided to give my shawl to Fanny.,1,0,0
c05,"August 1, 1847",At present they are occupying a small shed that he and Mrs. Hall lived in when they first arrived in this country.,0,1,1
c04,"July 3, 1847","After the evening meal, while I was elbow deep in soapy water, Mrs. Coteau told me that Mrs. Johnson wished to speak with me.",1,0,0
c02,"May 1, 1847",Stomach turning every which way.,1,0,0
c07,"October 2, 1847",Mrs. Hall declares them to be the finest candles she has ever had.,1,0,0
c05,"August 1, 1847","She called us “a nation of beggars and improvident creatures.” The gentleman protested that the potato crop
 had been ruined for two years in a row and that people were starving not out of laziness but from lack of food.",0,0,1
c04,"July 3, 1847","“Da is waiting,” he managed to say, pulling me away.",1,0,0
c04,"July 3, 1847",A family has taken Daniel for their own.,1,0,0
c08,"November 4, 1847",The dishes had been washed and cleared away and the floors swept.,1,0,0
c04,"July 3, 1847","Sister Marie-France was at her gentle best, saying that she understood how he must feel, but that the
 family who had adopted him had taken him in good faith and now must be consulted.",1,0,0
c04,"July 3, 1847","But then I began to worry that the steamer would sail without me, carrying Da and
 Michael away to Montreal where I would never find them.",0,0,1
c02,"May 1, 1847","That set another woman to wailing, and her terror made some of the wee ’uns cry.",1,0,0
c08,"November 4, 1847",She snatched them from my hands and demanded to know what I was doing.,1,0,0
c07,"October 2, 1847",It is so quiet in the house.,1,0,0
c09,"December 1, 1847","I felt tears gather in my eyes when he said it, and Fanny slipped an arm around my waist and said she would miss me.",1,0,0
c05,"August 1, 1847","If I leave, how will Michael or my uncle find me?",1,0,0
c02,"May 1, 1847",The secret is this: The rude Keenan girl is a boy!,1,0,0
c05,"August 1, 1847","Despite the sisters’ best efforts, people continue to arrive ill and many die each day.",0,0,1
c09,"December 1, 1847","He, like me, had only one brother left in this world.",1,0,0
c05,"August 1, 1847",I felt so sorry for her that I asked Sister if I could help her.,1,0,0
c03,"June 1, 1847","“Come above,” Da said.",1,0,0
c07,"October 2, 1847","I think she is silent because her parents are silent, and that she demands to sleep in their room to watch over them.",1,0,0
c04,"July 3, 1847","When I first saw her, my heart soared.",1,0,0
c04,"July 3, 1847","I dread telling him my news, but still I wish he would come.",1,0,0
c07,"October 2, 1847",It is nice to have a place in the world.,1,1,0
c05,"August 1, 1847","I make myself useful there, and it reminds me that there are many in this world who are worse off than I. Nothing much to write.",1,0,0
c05,"August 1, 1847",Mrs. Coteau had said that Mrs. Johnson never entered the kitchen.,1,0,0
c02,"May 1, 1847",Mrs. Tattersall agreed even though Mr. Tattersall said it was nothing.,1,0,0
c08,"November 4, 1847",Mrs. Lyons asked me to tell her a story.,1,0,0
c07,"October 2, 1847",I am grateful that Mrs. Hall is slowly coming back to herself.,1,0,0
c04,"July 3, 1847",I am to sleep on a small cot in the kitchen and to be responsible for stirring up the fire and boiling the kettle first thing each morning.,1,0,0
c04,"July 3, 1847",I let out a howl.,1,0,0
c03,"June 1, 1847","Many people are excited to hear this, but I am not.",1,0,0
c08,"November 4, 1847","“They are asleep in each other’s arms,” she said.",1,0,0
c08,"November 4, 1847",This put Mrs. Lyons’s nose out of joint.,1,0,0
c06,"September 1, 1847","We shouted out every name we knew that began with those letters, but Fanny rejected any boy she knew with those names and wanted to try again.",1,0,0
c07,"October 2, 1847",I clean again.,1,0,0
c09,"December 1, 1847",Mrs. Fenton and Fanny will come back to help me pack what is needed.,1,0,0
c07,"October 2, 1847","I would never say so to Mrs. Hall, but she seems to weaken with every bout of fever.",1,0,0
c02,"May 1, 1847",Had falling boxes crushed someone?,1,0,0
c02,"May 1, 1847","My feet are sore, my legs ache and my stomach growls like a wild beast.",1,0,0
c03,"June 1, 1847",I looked down and saw a body floating in the water.,1,0,0
c09,"December 1, 1847","But now that things had changed, she was free to be with her niece and to welcome the new babe.",1,0,0
c02,"May 1, 1847","I did not have to ask where he had heard this, for Connor nodded with every word.",1,0,0
c04,"July 3, 1847",This is not the great adventure I had expected.,1,0,1
c05,"August 1, 1847","At the last minute I was called upstairs to assist Claire, who had been scolded for being overly slow in tidying the parlour and the front hall.",1,0,0
c04,"July 3, 1847",I think that is why I chose to tell her the story of the Beautiful Maiden and her Three Aunts.,1,0,0
c04,"July 3, 1847","It was a crew member who, with one of his mates, was removing a passenger who had died in the night.",0,0,1
c06,"September 1, 1847","This will mean much cooking and baking, both on the cookstove and over the hearth.",1,0,0
c09,"December 1, 1847",I hope Mr. Hall is not worse.,1,0,0
c04,"July 3, 1847","The driver, Pierre, is French but speaks English very well.",1,0,0
c04,"July 3, 1847",Her face was sharp as she told me that I had been missed.,1,0,0
c05,"August 1, 1847",It was so nice to have someone to talk to for a change.,1,0,0
c03,"June 1, 1847",She did not move.,1,0,0
c04,"July 3, 1847","That, at least, was a small blessing.",1,0,0
c05,"August 1, 1847",She asked if I had tasted these things.,1,0,0
c04,"July 3, 1847",I told her the story of Lusmore the humpback and how it came about that he encountered some fairies and won them over with his beautiful voice and respectful manner.,1,0,0
c07,"October 2, 1847",Mrs. Lyons kept the kettle constantly on the boil to make tea.,1,0,0
c02,"May 1, 1847",He is furious with me.,1,0,0
c03,"June 1, 1847",Mrs. Keenan was among those who were to be taken away.,1,0,0
c03,"June 1, 1847",Michael teased that a spirit must have walked over his grave.,1,0,0
c09,"December 1, 1847",I rushed in and saw water all over the floor.,1,0,0
c08,"November 4, 1847","I told her three stories, then said I must get back to work.",1,0,0
c04,"July 3, 1847","As he did, a small metal disc fell to the ground at his feet.",1,0,0
c09,"December 1, 1847","Connor said he had been welcomed and fairly treated when he’d first arrived as an orphan, but soon found himself just one Irish lad among thousands who stood accused of stealing jobs from the people of Montreal and undercutting their wages by agreeing to work for whatever an employer might offer.",0,0,1
c03,"June 1, 1847",He spoke into her ear and kissed her and held her for a moment before she was led away.,1,0,0
c03,"June 1, 1847",But Ma doesn’t seem to hear him.,1,0,0
c02,"May 1, 1847","Connor laughed and said he had never met a baby with such a sharp tongue, but he didn’t seem at all put out.",1,0,0
c09,"December 1, 1847",I looked at Mrs. Hall.,1,0,0
c04,"July 3, 1847","The mother of the beautiful maiden wanted so much for her daughter to marry the prince that
 she lied and told the king that her daughter could spin, weave and sew better than any maiden in the kingdom.",1,0,0
c05,"August 1, 1847",I thought I might find Connor or someone who knew him.,1,0,0
c06,"September 1, 1847","“And does she call you mother?” she said, more sharply than I have ever heard her speak to Mrs. Hall.",1,0,0
c02,"May 1, 1847",Da says we were lucky to be on deck where people could be sick over the side of the vessel.,0,1,1
c02,"May 1, 1847","Many were sick during the storm, and none of the waste could be emptied.",0,0,1
c05,"August 1, 1847","“You are to leave my house this instant,” she said.",1,0,0
c03,"June 1, 1847",Mrs. Keenan is nursing them as best she can.,1,0,0
c02,"May 1, 1847","The wind whipped us the whole way across, and the rain, when it came, drove into my skin like needles of ice.",1,0,0
c08,"November 4, 1847","Disappointed, she started back to the desk to do as she was told.",1,0,0
c05,"August 1, 1847","New children arrive almost daily and are in need of good food and clean clothes, so there is always much to do.",1,0,0
c03,"June 1, 1847","If that cannot happen, then they demand food and fresh water.",1,0,0
c08,"November 4, 1847","We came back with apples in our cheeks and all feeling merry, and Mrs. Lyons had hot tea and bread and butter for us all.",1,0,0
c07,"October 2, 1847",She shows no interest in the doll or the corn-husk horses Lucy and I made for her.,1,0,0
c05,"August 1, 1847",He added that there are some people in the city who would like to ship all the Irish back to their landlords and would do it in a trice if there were a way that would not cost them anything.,0,0,1
c02,"May 1, 1847","The captain told Da that the storm was as bad as any he has ever seen, and it must be a good omen that no one was lost in it.",0,1,1
c03,"June 1, 1847",She refused to eat the porridge I brought her.,1,0,0
c04,"July 3, 1847",All that night we shivered.,1,0,0
c06,"September 1, 1847",Mrs. Hall showed me how to keep them neat and small.,1,0,0
c04,"July 3, 1847","If I ever hear that you again speak to my Peggy as you did today, you will be dismissed immediately.” I was so stunned that I did not know what to say.",1,0,0
c02,"May 1, 1847",What if I fell overboard?,1,0,1
c03,"June 1, 1847",Annie Malone in the berth below us shivers under her shawl despite the sweltering heat in the hold.,0,0,1
c05,"August 1, 1847","“Still, it’s no excuse to take what doesn’t belong to you,” I said.",1,0,0
c07,"October 2, 1847","After I finish my quilt, I want to make a small rug for the floor of my room.",1,0,0
c05,"August 1, 1847","I laid her down and went to tell one of the sisters, who sent me to put out fresh straw that had been delivered to the sheds that afternoon.",1,0,0
c03,"June 1, 1847","He paused before he had gone five paces, and a wail went up.",1,0,0
c04,"July 3, 1847","She says we must not worry, for she is sure of a good response.",1,0,0
c03,"June 1, 1847",At first they seemed astonished to see so much fight in a girl.,1,0,0
c04,"July 3, 1847",I turned to leave when I heard a weak cry for water.,1,0,0
c02,"May 1, 1847","He says we are better off than some, and this is true.",1,0,0
c05,"August 1, 1847",He will send word to Sister Marie-France as soon as he hears anything.,1,0,0
c05,"August 1, 1847","Mrs. Hall said that if I did not want the position, I had only to say so.",1,0,0
c08,"November 4, 1847",I was right.,1,0,0
c05,"August 1, 1847","I am so tired at the end
 of each day.",1,0,0
c05,"August 1, 1847","Finally Mrs. Hall said that she would return in two days and that if I was willing to go with her, the position was mine.",0,1,1
c09,"December 1, 1847",He told me that Michael had left Montreal and gone back to Uncle Liam’s farm.,0,1,1
c03,"June 1, 1847",I asked Michael how Mrs. Keenan was.,1,0,0
c04,"July 3, 1847",The Johanna Leary in the record book had been brought to the shed only two days before Michael’s visit.,1,0,0
c07,"October 2, 1847",Hallow Eve.,1,0,0
c02,"May 1, 1847","Steamer
 is not such a fine word after all.",1,0,1
c05,"August 1, 1847",I am sure many think she is diseased.,1,0,0
c05,"August 1, 1847",She says that she will write to Uncle Liam to tell him where I am as soon as she hears from the postmaster in Bytown.,1,0,0
c06,"September 1, 1847",She hastened to add that she is not one of those people and that she does not blame the immigrants themselves for their plight.,0,1,1
c08,"November 4, 1847","At last Mrs. Lyons tiptoed to the threshold, and a smile appeared on her lips.",1,0,0
c04,"July 3, 1847","We rolled them and took them outside, where we hung
 them on a line.",1,0,0
c07,"October 2, 1847","I have none when I think of my dear ma and wee Patrick, who found their rest in the deep, dark sea.",0,0,1
c06,"September 1, 1847",Fanny said we should try it.,1,0,0
c07,"October 2, 1847",I am stealing a few moments to write before sleep gets the better of me.,1,0,0
c08,"November 4, 1847","I would have hugged her as well, but I was too shy.",1,0,0
c08,"November 4, 1847",She fell easily into the small ruse.,1,0,0
c06,"September 1, 1847","I held my breath to the very end, hoping and praying.",1,0,0
c09,"December 1, 1847",He said he did not want anyone to see him as he was.,1,0,0
c03,"June 1, 1847",Ma stayed in the berth all day with her face to the wall and did not even attend services.,0,0,1
c05,"August 1, 1847",Nor his da.,1,0,0
c05,"August 1, 1847",And what of Michael?,1,0,0
c09,"December 1, 1847","Before he drove away, I asked him to watch for any letter for me at the post office in Sherbrooke.",1,0,0
c05,"August 1, 1847",She only harrumphed and directed me to a new task.,1,0,0
c09,"December 1, 1847","This morning we were all in the kitchen — Mrs. Lyons was making soup, and Lucy was helping me measure flour for some bread — when I heard a distant jingle.",1,0,0
c08,"November 4, 1847","While children enjoy my stories, grown-ups in this country do not seem to approve.",1,1,1
c02,"May 1, 1847",The weather coming across to England was foul.,0,0,1
c03,"June 1, 1847","Da’s da always used to say, “Be careful what you wish for.” I used to think it an odd thing to say.",1,0,0
c05,"August 1, 1847","A policeman came by, grabbed her by the arm and told her that begging was not tolerated on the streets and that if she was in need of something to eat, she should take herself to the sheds, where there was food to be had for the likes of her.",1,0,0
c05,"August 1, 1847",Mr. Hall came in before supper.,1,0,0
c07,"October 2, 1847",Mr. Hall was silent the whole day.,1,0,0
c05,"August 1, 1847","Da always said that there is enough wickedness in the world and, for this reason, we should leave evil thoughts to the evil and keep ourselves on the side of the angels.",1,0,0
c03,"June 1, 1847",He shuddered when he said it.,1,0,0
c04,"July 3, 1847","I scrubbed myself in the kitchen under the eyes of Mrs. Coteau, who told me that “Madame” believed very much in cleanliness.",1,0,0
c05,"August 1, 1847","“They are almost more trouble than they are worth,” she said.",1,0,0
c05,"August 1, 1847","The two little ones were Mrs. Hall’s children, Lucy, just five, and Catherine, not yet a year old and plumper than Patrick had ever been.",1,0,0
c04,"July 3, 1847","Instead, I bowed my head and made my way toward him, taking great care to circle around
 behind him so that he would not see me coming.",1,0,0
c03,"June 1, 1847",This is proving difficult to obtain.,1,0,0
c06,"September 1, 1847","Mrs. Fenton and Fanny came over to help core, peel and slice the apples and then hang the pieces on strings to dry.",1,0,0
c05,"August 1, 1847",Then she dismissed me.,1,0,0
c05,"August 1, 1847",That is one good thing about this house.,1,0,0
c04,"July 3, 1847","In the end, it was I who felt punished.",1,0,0
c07,"October 2, 1847",I am making good progress.,1,0,0
c02,"May 1, 1847",Michael says a steamer would likely run out of coal before it got very far and that we are going very far indeed.,1,0,0
c04,"July 3, 1847","She did not look up until she had finished writing, had dusted the powder off her page, and closed her account book.",1,0,0
c02,"May 1, 1847","But because we were among the first to go below, we were able to choose a place close to one of the hatches.",1,0,0
c07,"October 2, 1847",But neither was it the best news.,1,0,0
c04,"July 3, 1847","Finally, I scooped up all the linen in a great armful and thrust it at her, almost bowling her over.",1,0,0
c05,"August 1, 1847",I have thought of nothing but my uncertain future all last night and all of today.,1,0,0
c09,"December 1, 1847",Fanny kept Lucy busy while I gathered my belongings.,1,0,0
c04,"July 3, 1847",I decided that I must be in the shed for the sickest patients for whom there is no hope.,1,0,0
c03,"June 1, 1847",I jabbed him hard with my elbow.,1,0,0
c09,"December 1, 1847","“Does he know about me?” “He knows that you did not perish in the sheds,” Connor said.",1,0,0
c08,"November 4, 1847","Mrs. Lyons and I have been carrying on these past few days, keeping the house clean and snug and amusing Lucy with games and songs.",1,0,0
c05,"August 1, 1847",Sister Marie-France called me back.,1,0,0
c09,"December 1, 1847",I hugged her back and told her she was as close to my own mother as I could ever have hoped to find.,1,0,0
c02,"May 1, 1847",The captain and Da went through the hold and spoke to each family.,1,0,0
c07,"October 2, 1847",By mid-afternoon her worry had so deepened that she sent Mr. Hall again for the doctor.,1,0,0
c01,"April 30, 1847","When we leave, it will bring the day closer when I will be with Anna again and once more hear Da tease us by calling us AnnaJohanna all in one breath, as if we were one person.",0,1,0
c08,"November 4, 1847",Lucy begged me for another.,1,0,0
c05,"August 1, 1847",I went to the sheds again.,1,0,0
c06,"September 1, 1847","Her peel formed an 
S
 or an 
N
, depending on how you looked at it.",1,0,0
c07,"October 2, 1847",This gave me a different picture of Mrs. Fenton.,1,0,0
c06,"September 1, 1847",She also reads novels and books about explorations to distant parts of the world.,1,1,0
c02,"May 1, 1847",He told her to try for a change to imagine the best instead of the worst.,1,0,0
c03,"June 1, 1847","When his body was finally put into the ocean, Mrs. Kelleher rushed to the side of the ship to follow him.",0,0,1
c02,"May 1, 1847","Many are grumbling that the absence of illness is a miracle, so poor is the food that the shipping company has provided.",0,0,1
c08,"November 4, 1847",She held it up so that Mrs. Hall could see it.,1,0,0
c06,"September 1, 1847","While they sat and talked, I amused Lucy and Catherine.",1,0,0
c09,"December 1, 1847",The doctor came again today to see Mr. Hall.,1,0,0
c02,"May 1, 1847","Now that the ship is underway, many people are sick.",0,0,1
c07,"October 2, 1847",She called in on her between each chore all day long.,1,0,0
c04,"July 3, 1847","We were supposed to be at contemplation, but I could not stop thinking of Da, and it is easy enough to steal away without notice.",1,0,0
c09,"December 1, 1847","I was nearly finished when the house came into sight and I saw Mrs. Hall standing in the door, clutching a shawl around her.",1,0,0
c04,"July 3, 1847","Before I could finish this first chore, I was set to work on the vegetables for dinner.",1,0,0
c06,"September 1, 1847",I have been melancholy since morning despite the brightness and business of the day.,1,0,0
c03,"June 1, 1847",I woke in the night to whispering.,1,0,0
c05,"August 1, 1847",She had read my personal thoughts!,1,0,0
c06,"September 1, 1847","Also, I have discovered the secret of maize.",1,0,0
c04,"July 3, 1847","I wish we were still back
 home or at least that we had found a place to stay in England.",0,0,1
