book_name,chapter_id,date,sentence,version,neutral,positive,negative,immigration
FitS,1,July 1815,"""There will come a day when we own our very own land.""",aug_2,0,1,0,1
FitS,2,August 1815,And what a joy it was not to be circumscribed by the limits of the ship.,original,0,1,0,1
FitS,2,August 1815,And what a pleasure it was to be free from the confines of the ship.,aug_1,0,1,0,1
FitS,2,August 1815,It was such a relief not to be hemmed in by the ship any longer.,aug_2,0,1,0,1
FitS,3,September 1815,"Although we settlers are so many, we were all included in the festivities.",original,0,1,0,1
FitS,3,September 1815,"Even though we settlers numbered so many, every one of us was included in the festivities.",aug_1,0,1,0,1
FitS,3,September 1815,"Despite our large numbers, all of us settlers were welcomed into the celebrations.",aug_2,0,1,0,1
FitS,5,November 1815,We arrived today at The Forks!,original,0,1,0,1
FitS,5,November 1815,Today we finally arrived at The Forks!,aug_1,0,1,0,1
FitS,5,November 1815,At last — we have reached The Forks!,aug_2,0,1,0,1
FitS,11,May 1816,"Father says this land is perfect for farming, and the settlers who left for Upper Canada had already begun clearing it.",original,0,1,0,1
FitS,11,May 1816,"Father says this land is ideal for farming, and the settlers who had already left for Upper Canada had begun clearing it.",aug_1,0,1,0,1
FitS,11,May 1816,"According to Father, the land is perfect for farming, and those settlers who moved on to Upper Canada had already started to clear it.",aug_2,0,1,0,1
FitS,1,July 1815,"It  be your children who will see the easy life, not you at all.",original,0,1,0,1
FitS,1,July 1815,"It will be your children, not you, who will enjoy the easy life.",aug_1,0,1,0,1
FitS,1,July 1815,The easy life is not for you — it will be your children who see it.,aug_2,0,1,0,1
FitS,2,August 1815,I felt quite giddy — until I realized that most of the sailors had all climbed back up the ladder.,original,0,1,0,1
FitS,2,August 1815,I felt quite lightheaded — until I noticed that nearly all the sailors had climbed back up the ladder.,aug_1,0,1,0,1
FitS,2,August 1815,A wave of giddiness came over me — until I saw that most of the sailors had already gone back up the ladder.,aug_2,0,1,0,1
FitS,5,November 1815,"It is heartbreaking news that we must spend an entire winter away, and that it will only be in the spring that we can return, to begin our new lives here at The Forks.",original,0,1,1,1
FitS,5,November 1815,"The news that we must stay away for an entire winter is heartbreaking, and we will not be able to return until spring to begin our new lives at The Forks.",aug_1,0,1,1,1
FitS,5,November 1815,We must endure a whole winter apart — heartbreaking as it is — with only the spring bringing a chance to return and begin fresh at The Forks.,aug_2,0,1,1,1
FitS,3,September 1815,"They go for hours at a time without a break, in a feat of endurance I would not have credited had I not seen it with my own eyes.",original,0,1,1,1
FitS,3,September 1815,"They keep going for hours without stopping, displaying an endurance I would never have believed if I hadn't witnessed it myself.",aug_1,0,1,1,1
FitS,3,September 1815,Without a single break they press on for hours — a feat I couldn't have believed without seeing it firsthand.,aug_2,0,1,1,1
FitS,12,June 1816,At this point it looks likely that we will be returning to Scotland.,original,0,1,1,1
FitS,12,June 1816,It seems very probable now that we will be headed back to Scotland.,aug_1,0,1,1,1
FitS,12,June 1816,Returning to Scotland is looking more and more likely at this point.,aug_2,0,1,1,1
FitS,4,October 1815,"We are still in tents, as there is no room for all of us in the buildings, but tonight we are eating fresh fish, and tomorrow we can wash our clothes!",original,0,1,1,1
FitS,4,October 1815,"We're still in tents since the buildings can't fit all of us, but we have fresh fish tonight and get to wash our clothes tomorrow!",aug_1,0,1,1,1
FitS,4,October 1815,"The buildings have no room for everyone so we stay in tents, yet tonight brings fresh fish and tomorrow we can finally clean our clothes!",aug_2,0,1,1,1
FitS,13,July 1816,"The first order of business, he says, is to build little cabins for the winter, as we certainly do not want to spend it in tents.",original,0,1,1,1
FitS,13,July 1816,"He says the priority is getting small cabins built before winter hits, because spending it in tents is something none of us want.",aug_1,0,1,1,1
FitS,13,July 1816,"Small cabins for winter are the first order of business, he explains — the last thing anyone wants is to face the cold in tents.",aug_2,0,1,1,1
FitS,2,August 1815,And what a joy it was not to be circumscribed by the limits of the ship.,original,0,1,1,1
FitS,2,August 1815,What a relief it was to no longer be confined within the limits of the ship.,aug_1,0,1,1,1
FitS,2,August 1815,The joy of stepping beyond the ship's boundaries was something I had not anticipated.,aug_2,0,1,1,1
FitS,1,July 1815,"It  be your children who will see the easy life, not you at all.",original,0,1,1,1
FitS,1,July 1815,It will not be you who sees the easy life — it will be your children.,aug_1,0,1,1,1
FitS,1,July 1815,"Your children will be the ones to enjoy the easy life, not you yourself.",aug_2,0,1,1,1
FitS,2,August 1815,I felt quite giddy — until I realized that most of the sailors had all climbed back up the ladder.,original,0,1,1,1
FitS,2,August 1815,I went quite giddy — right up until I saw that nearly all the sailors had already made their way back up the ladder.,aug_1,0,1,1,1
FitS,2,August 1815,Giddiness overtook me — until I looked up and realized that most of the sailors had climbed back up the ladder.,aug_2,0,1,1,1
FitS,6,December 1815,We shall be packing what we can soon — only our warmest clothes.,original,1,0,1,1
FitS,6,December 1815,We will soon be packing up what we can — nothing but our warmest clothing.,aug_1,1,0,1,1
FitS,6,December 1815,"Before long we shall be packing, taking only what fits and keeping to our warmest clothes.",aug_2,1,0,1,1
FitS,12,June 1816,"But feelings in the Company run high.” He went on to say that when Miles Macdonell proclaimed that no pemmican could be taken from the area, the Nor’Westers believed it was a direct insult to them.",original,0,0,1,1
FitS,12,June 1816,"Feelings in the Company run very high."" He continued, explaining that when Miles Macdonell declared no pemmican could leave the area, the Nor'Westers took it as a direct insult.",aug_1,0,0,1,1
FitS,12,June 1816,"Passions within the Company are running high."" He went on to explain that the Nor'Westers saw Miles Macdonell's pemmican proclamation as a direct insult aimed at them.",aug_2,0,0,1,1
FitS,11,May 1816,Is it not up to me to retain the standards of our old life?,original,0,0,1,1
FitS,11,May 1816,Surely it falls to me to uphold the standards of our former life?,aug_1,0,0,1,1
FitS,11,May 1816,Is it not my responsibility to keep the standards of the life we once lived?,aug_2,0,0,1,1
FitS,5,November 1815,"It has been a dreadful journey, ten brutish days — but I get ahead of myself.",original,0,0,1,1
FitS,5,November 1815,The journey has been truly dreadful — ten brutal days — but I am getting ahead of myself.,aug_1,0,0,1,1
FitS,5,November 1815,"Ten brutish days of a dreadful journey, but I should not get ahead of myself.",aug_2,0,0,1,1
FitS,3,September 1815,Our first day on the boats introduced us to almost all of these horrid things.,original,0,0,1,1
FitS,3,September 1815,Our very first day on the boats brought us face to face with nearly all of these awful things.,aug_1,0,0,1,1
FitS,3,September 1815,Almost every one of these horrid things made itself known to us on our first day on the boats.,aug_2,0,0,1,1
FitS,3,September 1815,"Then there are the mosquitoes that seem to arrive in huge clouds, especially in the shady areas as we paddle beneath the trees, and at dusk before we land for the night.",original,0,0,1,1
FitS,3,September 1815,"Then come the mosquitoes, arriving in vast clouds, especially in the shade as we paddle under the trees and at dusk as we near our landing spot for the night.",aug_1,0,0,1,1
FitS,3,September 1815,"Mosquitoes descend in enormous clouds, worst of all in the shady stretches as we paddle beneath the trees and at dusk just before we land.",aug_2,0,0,1,1
FitS,3,September 1815,"It rises, apparently, from here on, so we are going upstream, and today was our first taste of what that means.",original,1,0,1,1
FitS,3,September 1815,"From here the river rises, so we are paddling upstream, and today gave us our first sense of what that truly means.",aug_1,1,0,1,1
FitS,3,September 1815,"The river climbs from this point, meaning we travel upstream — and today was the first real taste of what that demands.",aug_2,1,0,1,1
FitS,3,September 1815,"Father and the other elders had no idea this trip would be so difficult, and I hear quite a lot of complaining at night around the campfire.",original,0,0,1,1
FitS,3,September 1815,"Father and the other elders had not foreseen how hard this trip would be, and after dark I can hear plenty of grumbling around the campfire.",aug_1,0,0,1,1
FitS,3,September 1815,"None of the elders, Father included, had any idea the journey would prove this difficult, and every night I hear them complaining around the fire.",aug_2,0,0,1,1
FitS,1,July 1815,"“It will be a hard life at first,” she warned me.",original,0,0,1,1
FitS,1,July 1815,"""Life will be hard at the start,"" she cautioned me.",aug_1,0,0,1,1
FitS,1,July 1815,"""Expect a hard life in the beginning,"" she told me by way of warning.",aug_2,0,0,1,1
FitS,3,September 1815,We must carry heavy loads up and over huge craggy rocks.,original,0,0,1,1
FitS,3,September 1815,We have to haul heavy loads up and across enormous jagged rocks.,aug_1,0,0,1,1
FitS,3,September 1815,Carrying heavy loads over vast craggy rocks is what we must do.,aug_2,0,0,1,1
FitS,12,June 1816,Colin Robertson still believes that we settlers should be moved into Fort Douglas for our own protection.,original,1,0,1,1
FitS,12,June 1816,Colin Robertson continues to argue that the settlers ought to be moved inside Fort Douglas for our protection.,aug_1,1,0,1,1
FitS,12,June 1816,It is still Colin Robertson's view that moving us settlers into Fort Douglas would keep us safe.,aug_2,1,0,1,1
FitS,12,June 1816,And then they encouraged the Métis to see themselves as a separate nation and told them that their entire way of life was about to be destroyed by our settlement.,original,1,0,1,1
FitS,12,June 1816,"Beyond that, they pushed the Métis to consider themselves a distinct nation and warned them that our settlement would destroy their entire way of life.",aug_1,1,0,1,1
FitS,12,June 1816,They also worked to convince the Métis that they were a nation apart and that everything about their way of life was threatened by our arriving settlement.,aug_2,1,0,1,1
FitS,14,August 1816,"After all, those Métis who do not work for one of the trading companies live from the buffalo, and how can they hunt buffalo if the land is cultivated and the buffalo are driven away?",original,0,0,1,1
FitS,14,August 1816,"After all, those Métis who don't work for a trading company depend on the buffalo to live — and how are they to hunt if the land is farmed and the buffalo driven off?",aug_1,0,0,1,1
FitS,14,August 1816,"The Métis who live independently of the trading companies survive by hunting buffalo, so if the land is cultivated and the buffalo chased away, how can they go on?",aug_2,0,0,1,1
FitS,3,September 1815,"He was chased all the way to the river that evening after we had camped, and his only escape was to dive beneath the icy water.",original,0,0,1,1
FitS,3,September 1815,"That evening after we had made camp, he was chased all the way down to the river, and his only way out was to plunge into the freezing water.",aug_1,0,0,1,1
FitS,3,September 1815,"He fled all the way to the river that evening after camp was made, and diving into the icy water was the only escape left to him.",aug_2,0,0,1,1
FitS,2,August 1815,"After the settlers left, the Nor’Westers burnt down everything that had been built there, and even drove off the animals.” This is surely a disaster.",original,0,0,1,1
FitS,2,August 1815,"Once the settlers had gone, the Nor'Westers burned everything that had been built there and even chased off the animals."" This is nothing short of a disaster.",aug_1,0,0,1,1
FitS,2,August 1815,"""After the settlers departed, the Nor'Westers set fire to every building and drove off the animals as well."" It is a complete disaster.",aug_2,0,0,1,1
FitS,5,November 1815,"Never have I felt so worn out, not even after our terrible walk.",original,0,0,1,1
FitS,5,November 1815,Never before have I been this worn out — not even after that terrible walk.,aug_1,0,0,1,1
FitS,5,November 1815,"I have never felt so exhausted, not even following our dreadful walk.",aug_2,0,0,1,1
FitS,4,October 1815,"It has been nothing but 
portages
 and walking, crying children, and men and women with sore feet and backs.",original,0,0,1,1
FitS,4,October 1815,"It has been nothing except portages and walking, children in tears, and men and women whose feet and backs ache.",aug_1,0,0,1,1
FitS,4,October 1815,"There has been only portages and endless walking, with children crying and everyone's feet and backs aching.",aug_2,0,0,1,1
FitS,2,August 1815,"“Remember even before we left Scotland, the Nor’Westers tried to discourage us from coming here?",original,0,0,1,1
FitS,2,August 1815,"""Do you remember that even before we left Scotland, the Nor'Westers were already trying to put us off from coming here?",aug_1,0,0,1,1
FitS,2,August 1815,"""Back in Scotland, before we had even set sail, the Nor'Westers were already working to discourage us from making this journey.",aug_2,0,0,1,1
FitS,2,August 1815,"The ship is navigating through ice fields and the boat lurches from one mountain of ice to the next, the sailors pushing it with their long poles and every once in a while the bottom of the boat making a dreadful sound as it hits the solid ice below.",original,0,0,1,1
FitS,2,August 1815,"The ship picks its way through ice fields, lurching from one towering block of ice to the next as the sailors push with their long poles, and every so often a dreadful scraping sound rises from the hull as it strikes the solid ice beneath.",aug_1,0,0,1,1
FitS,2,August 1815,"Ice fields surround the ship as it staggers from one frozen mass to the next, the sailors working their poles steadily, while now and then the hull lets out a terrible groan against the ice below.",aug_2,0,0,1,1
FitS,12,June 1816,"But then the other man shouted, “Why did you destroy our Fort, you damned rascal?” The two men drew near to each other, the Governor on foot, the other man on his horse.",original,0,0,1,1
FitS,12,June 1816,"Then the other man cried out, ""Why did you destroy our Fort, you damned rascal?"" The two drew toward each other — the Governor on foot, his challenger on horseback.",aug_1,0,0,1,1
FitS,12,June 1816,"""Why did you wreck our Fort, you damned rascal?"" the other man shouted, and the two closed in on each other, the Governor on foot while the other man sat on his horse.",aug_2,0,0,1,1
FitS,12,June 1816,He hurried us into the main room where all the settlers were crammed together.,original,1,0,1,1
FitS,12,June 1816,He rushed us into the main room where every settler had been crowded together.,aug_1,1,0,1,1
FitS,12,June 1816,"We were hurried by him into the main room, where all the settlers had been packed in together.",aug_2,1,0,1,1
FitS,1,July 1815,"They are a fur trading company, and already a rival fur trading company — The North West Company — has been sending men to discourage us from sailing.",original,0,0,1,1
FitS,1,July 1815,"They are a fur trading company, and a rival — The North West Company — has already been sending men to talk us out of making the voyage.",aug_1,0,0,1,1
FitS,1,July 1815,"As a fur trading company, they face competition from The North West Company, which has been dispatching men to discourage us from sailing even before we departed.",aug_2,0,0,1,1
